gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,OS_17_D1_1_S12_L001,OS_17_D1_2_S13_L001,OS_17_D1_3_S14_L001,OS_17_D2_1_S15_L001,OS_17_D2_2_S16_L001,OS_17_D2_3_S17_L001
ENSG00000067082,KLF6,1316,KLF transcription factor 6,9091.864823161195,-0.2567224341981473,0.05952831961211584,-4.312610130286567,1.613384717356811e-5,0.0014160180305042146,7581,9058,7776,10399,10174,9912
ENSG00000197405,C5AR1,728,complement C5a receptor 1,752.1465421230413,-0.4836055178980542,0.11266356359998872,-4.292474891128889,1.7669253680619185e-5,0.0015392029717452816,586,640,618,930,886,885
ENSG00000176845,METRNL,284207,"meteorin like, glial cell differentiation regulator",2170.278509206237,-0.5249671075500809,0.12253718272096457,-4.28414539891544,1.8344292379565626e-5,0.0015861698144197746,1565,1799,1865,2610,2363,2900
ENSG00000177606,JUN,3725,"Jun proto-oncogene, AP-1 transcription factor subunit",11907.520897977873,0.2540269359541557,0.05981507290175406,4.246871626678339,2.1677608090519266e-5,0.0018606082297105248,12003,13253,12824,11633,10891,10935
ENSG00000101347,SAMHD1,25939,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1,8628.249270113773,-0.2893336940418695,0.06824029271977015,-4.239924574034624,2.2359490466489658e-5,0.0018913212479372012,7046,8666,7191,10106,10003,9136
ENSG00000164054,SHISA5,51246,shisa family member 5,9024.695615275043,0.4279326680033518,0.1009252245267097,4.240096269392991,2.23423945182015e-5,0.0018913212479372012,8619,10919,10924,8038,7425,8221
ENSG00000092969,TGFB2,7042,transforming growth factor beta 2,976.8690376520716,0.44635914021802214,0.10568874795706162,4.223336436905898,2.407120787242579e-5,0.0020214619388116994,1122,1138,1052,898,868,783
ENSG00000103522,IL21R,50615,interleukin 21 receptor,844.1049822686481,0.5194591281548915,0.12350668915425307,4.205918980680598,2.6002337976484042e-5,0.0021680377942821303,902,982,1036,767,715,657
ENSG00000165899,OTOGL,283310,otogelin like,111.42740812379864,1.6840018780990165,0.4010823846057314,4.1986433279896085,2.685188732007526e-5,0.0022073385963890034,235,150,113,73,53,38
ENSG00000187908,DMBT1,1755,deleted in malignant brain tumors 1,139.20249442329919,1.118189159467854,0.2662852383848107,4.19921572164639,2.678410600676881e-5,0.0022073385963890034,174,221,168,106,74,91
ENSG00000154553,PDLIM3,27295,PDZ and LIM domain 3,793.8860853481941,0.49156921976656837,0.11784844436071126,4.171198206587863,3.0300215879823594e-5,0.0024733875522040616,835,1025,875,698,641,693
ENSG00000070540,WIPI1,55062,"WD repeat domain, phosphoinositide interacting 1",1827.814681446964,-0.48312595195111036,0.11653111424915517,-4.145896613655807,3.384865406274131e-5,0.0027438565199609673,1395,1807,1305,2480,2029,2068
ENSG00000144959,NCEH1,57552,neutral cholesterol ester hydrolase 1,1785.4694663636055,-0.3907058068513821,0.09458842871496062,-4.1305877701887015,3.618369127410617e-5,0.002912911918914768,1482,1680,1391,2150,2213,1881
ENSG00000104312,RIPK2,8767,receptor interacting serine/threonine kinase 2,6394.795361307476,-0.3355215682434586,0.08126304972243864,-4.128833084525662,3.646089615902169e-5,0.0029151235675634263,4862,6351,5465,7637,7465,6886
ENSG00000124491,F13A1,2162,coagulation factor XIII A chain,382.8397933412664,0.7871765103060487,0.1908788797137527,4.123958142915134,3.7241660076730557e-5,0.002957291823644053,459,541,430,323,323,222
ENSG00000127418,FGFRL1,53834,fibroblast growth factor receptor like 1,2357.7528368360818,0.3813193706148872,0.09287414805653711,4.105764398320608,4.029800534169626e-5,0.0031783690294163547,2449,2716,2676,2266,2183,1868
ENSG00000185033,SEMA4B,10509,semaphorin 4B,516.7484378660338,1.3109252544860852,0.3200280936786493,4.0962817964426215,4.198388369701771e-5,0.0032891132509750855,336,914,929,320,268,326
ENSG00000198053,SIRPA,140885,signal regulatory protein alpha,4341.789097713773,0.3160395650852087,0.07735523424637203,4.085561477050676,4.397035590535177e-5,0.0034217730965544744,4251,5389,4562,4082,4036,3798
ENSG00000106772,PRUNE2,158471,prune homolog 2 with BCH domain,7918.803420183298,0.4931034509950464,0.12087290491264989,4.079520148468285,4.5128758473424284e-5,0.0034696442282983525,10586,9091,7521,7024,7115,6138
ENSG00000152689,RASGRP3,25780,RAS guanyl releasing protein 3,704.7891135898469,-0.492347255097914,0.12069534362089998,-4.079256418079891,4.5179981384506946e-5,0.0034696442282983525,582,585,554,900,866,774
ENSG00000134291,TMEM106C,79022,transmembrane protein 106C,604.6707152692312,0.8200905638903051,0.2012704074648184,4.074570992427961,4.6099249273107215e-5,0.003517101547483533,606,733,924,476,498,375
ENSG00000070961,ATP2B1,490,ATPase plasma membrane Ca2+ transporting 1,11610.765456773943,0.2373181246023078,0.058322547481359864,4.069063078531604,4.7202567912376204e-5,0.0035778933457218665,12115,13331,11542,11291,11307,10241
ENSG00000041982,TNC,3371,tenascin C,139177.8401961656,-0.2086080978930622,0.051364095952479746,-4.061360256122469,4.8787618253612076e-5,0.0036741797927381534,123922,139928,116624,158621,153164,147895
ENSG00000198805,PNP,4860,purine nucleoside phosphorylase,5862.589042430371,-0.3107132418169457,0.07657439989207442,-4.057664732010588,4.956585404882075e-5,0.0037088603481531066,4558,5800,5071,6787,6727,6477
ENSG00000104313,EYA1,2138,EYA transcriptional coactivator and phosphatase 1,178.73418846290085,0.9256977383517261,0.22822130129859733,4.056140829468733,4.9890185218113895e-5,0.0037093511595607865,222,234,232,142,108,130
ENSG00000239474,KLHL41,10324,kelch like family member 41,55.66286964847474,1.9098867008475282,0.47107396047401595,4.054324503366125,5.027938047949787e-5,0.0037146279008682193,109,83,66,27,15,30
ENSG00000105939,ZC3HAV1,56829,"zinc finger CCCH-type containing, antiviral 1",6151.122328493753,-0.41589327150850547,0.1031696698260604,-4.031158306600026,5.5502642668105024e-5,0.004010732918592065,4877,6379,4340,7487,7326,6853
ENSG00000117228,GBP1,2633,guanylate binding protein 1,148906.90400797522,-0.18872247782759335,0.04682375373271198,-4.0304858705881195,5.5661675045996275e-5,0.004010732918592065,130258,145274,133943,170455,164093,154289
ENSG00000135821,GLUL,2752,glutamate-ammonia ligase,3901.3746715854313,-0.3781608825652131,0.09380319054962608,-4.031428785624825,5.543879534235311e-5,0.004010732918592065,2966,3399,3601,4743,4493,4351
ENSG00000109680,TBC1D19,55296,TBC1 domain family member 19,707.6744567248936,-0.5822308416389116,0.14467473998671504,-4.0244125663704375,5.711770936958839e-5,0.0040903989047313205,612,547,505,972,879,768
ENSG00000104951,IL4I1,259307,interleukin 4 induced 1,1224.6140707642628,-0.5853545988548238,0.1455485780415384,-4.021712934136453,5.7776445091017317e-5,0.004112344167972226,776,1137,979,1524,1360,1637
ENSG00000170396,ZNF804A,91752,zinc finger protein 804A,503.7100864521678,-0.6298295308761115,0.15701884817687944,-4.0111715134135855,6.0418196858013096e-5,0.00427431279953689,355,421,388,566,665,649
ENSG00000288859,H2AC19,723790,H2A clustered histone 19,840.6732703260474,-0.5236828871370746,0.13098404416983367,-3.9980662565134137,6.386207692737806e-5,0.004490735084176411,592,815,631,1015,1003,1034
ENSG00000130985,UBA1,7317,ubiquitin like modifier activating enzyme 1,6869.213232441883,-0.3421649185088613,0.08566047676243362,-3.9944316380330687,6.484962854779041e-5,0.004532872539151841,6102,6281,5441,9044,7499,7170
ENSG00000163251,FZD5,7855,frizzled class receptor 5,1708.9869460630034,-0.34133144420692635,0.08570208310477671,-3.9827671841958043,6.811747731068955e-5,0.004732948289569518,1418,1667,1360,2018,1956,1910
ENSG00000150630,VEGFC,7424,vascular endothelial growth factor C,5221.183699699681,-0.2576879287507705,0.06479808817527816,-3.9767828960281566,6.985388560058277e-5,0.004824878145654454,4374,5193,4448,6097,5647,5772
ENSG00000205336,ADGRG1,9289,adhesion G protein-coupled receptor G1,432.5104116292243,0.7493306080338198,0.18861908438640215,3.972718934944847,7.105687523955692e-5,0.004879099439243223,442,632,528,402,284,311
ENSG00000155324,GRAMD2B,65983,GRAM domain containing 2B,4566.062714902918,-0.26224443138061954,0.06609685121700762,-3.9675782817493803,7.260666664815847e-5,0.004956360349613765,3996,4503,3735,5384,5117,4847
ENSG00000204291,COL15A1,1306,collagen type XV alpha 1 chain,2931.4310935619746,0.31625290904157666,0.0798257362326916,3.961791321531957,7.438954449069862e-5,0.005048541586278633,3274,3397,2897,2701,2715,2624
ENSG00000185885,IFITM1,8519,interferon induced transmembrane protein 1,13883.361389357597,-0.33198103074930657,0.08431700954895177,-3.9372960749582675,8.240490881485389e-5,0.005560187864715546,10280,13696,12269,16648,15878,15156
ENSG00000110446,SLC15A3,51296,solute carrier family 15 member 3,2717.4206839053245,-0.43575805986874255,0.11075460604462782,-3.9344463894635386,8.338867825986454e-5,0.005590545402142937,1897,2726,2203,3281,3077,3262
ENSG00000136810,TXN,7295,thioredoxin,8138.7208841316515,-0.2855267457508318,0.07259349026632012,-3.933227961671688,8.381268271866821e-5,0.005590545402142937,6452,7772,7367,9768,9078,8715
ENSG00000104691,UBXN8,7993,UBX domain protein 8,55.148035279013065,1.8440615087209087,0.46928076151838904,3.9295484919397192,8.51055132606637e-5,0.005644526456202997,95,81,77,21,37,16
ENSG00000167767,KRT80,144501,keratin 80,6134.092615891697,0.3808114270481192,0.09716467001745535,3.919237588927205,8.882951650344337e-5,0.005858231334150817,5664,7830,6974,5623,5474,5317
ENSG00000007168,PAFAH1B1,5048,platelet activating factor acetylhydrolase 1b regulatory subunit 1,799.6786061803848,-0.5550247642536547,0.14211769049821193,-3.9053882898599293,9.407420898509852e-5,0.006100712452683638,718,640,545,1007,940,983
ENSG00000074181,NOTCH3,4854,notch receptor 3,1142.2700397028239,0.4217056339067811,0.10796118018305284,3.9060858096564064,9.380321295824207e-5,0.006100712452683638,1296,1379,1175,993,962,1049
ENSG00000148841,ITPRIP,85450,"inositol 1,4,5-trisphosphate receptor interacting protein",13675.2527605581,-0.28710522979387004,0.07349991124373009,-3.9061983196389445,9.375957039171277e-5,0.006100712452683638,10838,14074,11450,16008,15246,15049
ENSG00000068137,PLEKHH3,79990,"pleckstrin homology, MyTH4 and FERM domain containing H3",138.15170005743852,-1.4679755564520005,0.376020899090067,-3.9039733163884103,9.462621839305952e-5,0.006102606891172286,80,98,40,283,158,188
ENSG00000179195,ZNF664,144348,zinc finger protein 664,3973.549061490526,0.31134944686779237,0.079869649931186,3.8982197510073533,9.69024611826141e-5,0.006215068293322277,4447,4427,4059,3958,3410,3564
ENSG00000129226,CD68,968,CD68 molecule,4106.425423265079,-0.3883134603870811,0.09964719526982482,-3.89688299139384,9.74386655671706e-5,0.006215308979046898,3030,3649,3777,5034,4517,4790
ENSG00000253882,LOC154761,154761,"family with sequence similarity 115, member C pseudogene",138.94463549474779,1.2646190123986814,0.3254784633408888,3.885415334145125,1.0215509089299829e-4,0.006480741173880267,170,194,212,89,55,107
ENSG00000171302,CANT1,124583,calcium activated nucleotidase 1,1962.3179865782088,-0.4481362136242959,0.11593560827328742,-3.865388902501238,1.1091232722570986e-4,0.0069982680848957365,1730,1662,1486,2423,2055,2492
ENSG00000087365,SF3B2,10992,splicing factor 3b subunit 2,725.6174024083773,0.5758625304315689,0.14924360537641235,3.858540732644233,1.1406605897115374e-4,0.0071585650880122455,730,1040,798,581,651,562
ENSG00000266714,MYO15B,80022,myosin XVB,127.60113929486032,1.1270647774044624,0.29292631718931644,3.847605050371925,1.1927813689898994e-4,0.007445634716694703,184,192,140,74,74,98
ENSG00000117877,POLR1G,10849,RNA polymerase I subunit G,4117.655690147198,0.24259171832250784,0.06324593509151571,3.835688696379966,1.2521292734303302e-4,0.007774523940825662,4274,4686,4174,4053,3733,3834
ENSG00000100906,NFKBIA,4792,NFKB inhibitor alpha,6232.796851394387,-0.29902288995743603,0.07805721738854636,-3.8308166747603383,1.2771864043637152e-4,0.007888146506951136,5046,5738,5648,7271,6701,7198
ENSG00000138347,MYPN,84665,myopalladin,2038.7767452039134,-0.4359552004008194,0.11425870814939224,-3.815509622520954,1.3590215964053183e-4,0.008349399523599622,1812,1884,1412,2509,2529,2189
ENSG00000100241,SBF1,6305,SET binding factor 1,3920.9374468838664,0.28159803825649177,0.0738388570494595,3.813683601140642,1.3691072778318207e-4,0.00836732421682243,4253,4267,4117,3716,3733,3453
ENSG00000111087,GLI1,2735,GLI family zinc finger 1,1141.517051359938,0.3541455103852928,0.09325940532160881,3.797424068532367,1.4620754212548126e-4,0.008888961662660119,1198,1363,1210,1054,1015,1017
ENSG00000113272,THG1L,54974,tRNA-histidine guanylyltransferase 1 like,357.7872516067481,-0.75863628042650455,0.20021701026932634,-3.789070066554326,1.5121226431161889e-4,0.009145599799531228,283,304,198,529,447,413
ENSG00000109436,TBC1D9,23158,TBC1 domain family member 9,1807.004514243404,-0.37012111185586377,0.09780110681559975,-3.784426617519912,1.5406335558521835e-4,0.009270007988382753,1639,1612,1385,2113,2068,2091
ENSG00000126709,IFI6,2537,interferon alpha inducible protein 6,7965.123879567419,-0.3699362815243895,0.09801191955617962,-3.7744009422481017,1.6039262383932157e-4,0.009601349220904618,5734,8256,6552,9531,9065,9065
ENSG00000084636,COL16A1,1307,collagen type XVI alpha 1 chain,664.432623408657,0.6611333571722015,0.175393034968568,3.76943906176595,1.6361484860853156e-4,0.009716051515015024,917,670,791,541,528,516
ENSG00000114115,RBP1,5947,retinol binding protein 1,149.7526016437734,1.1431765857593312,0.30331896511330514,3.7688925429779716,1.6397345570615606e-4,0.009716051515015024,167,193,244,100,74,113
ENSG00000242265,PEG10,23089,paternally expressed 10,6093.440227335457,0.24199897423169883,0.06427318602716517,3.7651622580125026,1.6644096309063934e-4,0.00981245132402542,6445,7105,5901,5924,5661,5613
ENSG00000132688,NES,10763,nestin,2931.6126627314816,0.2907565148153132,0.07729146284050295,3.761819276409767,1.68681917347771e-4,0.009894593071359451,3210,3221,3047,2852,2597,2675
ENSG00000128016,ZFP36,7538,ZFP36 ring finger protein,2392.7662862469792,-0.3255450908514615,0.08725498187264547,-3.7309627927791738,1.9074939640989415e-4,0.011115368360059387,2008,2281,1966,2632,2886,2671
ENSG00000138646,HERC5,51191,HECT and RLD domain containing E3 ubiquitin protein ligase 5,1207.0882316229886,-0.5458925216550057,0.14634766081459177,-3.7301075986899326,1.9139801596607017e-4,0.011115368360059387,857,1245,807,1543,1547,1328
ENSG00000146426,TIAM2,26230,TIAM Rac1 associated GEF 2,735.1943260565918,0.5199109463452176,0.13949171361120202,3.7271815858133213,1.936329550782923e-4,0.011168360202500307,848,972,736,715,605,546
ENSG00000174564,IL20RB,53833,interleukin 20 receptor subunit beta,1243.253433516365,0.3711456846385659,0.0996317803048735,3.7251736695144775,1.9518080024929861e-4,0.011168360202500307,1384,1440,1300,1213,1033,1096
ENSG00000197903,H2BC12,85236,H2B clustered histone 12,589.5175327883592,-0.5086489678528893,0.1365390695469723,-3.7252997954398928,1.9508323216895106e-4,0.011168360202500307,426,503,502,708,720,703
ENSG00000130429,ARPC1B,10095,actin related protein 2/3 complex subunit 1B,1793.0402792548712,-0.2920895226378181,0.07882052451837959,-3.7057546168664213,2.1076227803265078e-4,0.012001112543781134,1537,1699,1509,2163,1973,1948
ENSG00000114019,AMOTL2,51421,angiomotin like 2,8117.401828868654,-0.22050785977298434,0.0598562174546714,-3.683959146599483,2.2963906203957204e-4,0.013012508597999633,6810,8069,7204,9396,8765,8755
ENSG00000116954,RRAGC,64121,Ras related GTP binding C,3948.8207505495566,-0.39267118811741053,0.10685641679341165,-3.6747553389944954,2.3807744406447758e-4,0.013425497606592496,2747,3816,3505,4658,4711,4436
ENSG00000156299,TIAM1,7074,TIAM Rac1 associated GEF 1,682.1849541657285,0.4610234074410365,0.12582106291056608,3.6641194786975615,2.481909177830859e-4,0.013861878388908908,793,809,722,622,619,529
ENSG00000166025,AMOTL1,154810,angiomotin like 1,3445.3049873778978,-0.3828525551052625,0.10446911145582018,-3.6647440546784993,2.4758605173161817e-4,0.013861878388908908,3162,3052,2581,3861,4334,3806
ENSG00000040531,CTNS,1497,"cystinosin, lysosomal cystine transporter",382.8026646310193,-0.608584202937192,0.16621615772423493,-3.6614021841780198,2.508386301656478e-4,0.013943044428207653,278,347,270,515,425,485
ENSG00000148180,GSN,2934,gelsolin,1853.9541018942543,0.416466439154306,0.11379859621616764,3.6596799345679236,2.525304696414252e-4,0.013970560057461404,1805,2207,2222,1685,1510,1694
ENSG00000089335,ZNF302,55900,zinc finger protein 302,445.75939239871764,0.647873580093463,0.17732981887839147,3.653494850393769,2.586949791966021e-4,0.014244087227178947,571,531,496,422,298,352
ENSG00000131236,CAP1,10487,cyclase associated actin cytoskeleton regulatory protein 1,23186.78513357895,-0.23947701510267957,0.06568629805744337,-3.645768176694238,2.665942301540785e-4,0.014541843217703543,18842,22525,21225,27231,25039,25092
ENSG00000065361,ERBB3,2065,erb-b2 receptor tyrosine kinase 3,134.56460814835512,1.0137059641123805,0.2785726778412625,3.6389281675714615,2.737751450716448e-4,0.014864080318238649,166,191,173,120,80,76
ENSG00000088298,EDEM2,55741,ER degradation enhancing alpha-mannosidase like protein 2,5806.300094743499,-0.28204365974137124,0.07755036909031464,-3.6369093151949423,2.7592902070408564e-4,0.01491166416054996,4615,5729,5098,7158,6207,6284
ENSG00000197646,PDCD1LG2,80380,programmed cell death 1 ligand 2,3188.9041341347456,-0.24610206401980633,0.06774740985195078,-3.6326416693659005,2.805344647904562e-4,0.015090685748843296,2793,3091,2705,3817,3497,3354
ENSG00000179950,PUF60,22827,poly(U) binding splicing factor 60,1331.6919436221187,-0.5417692758662963,0.14931050907191334,-3.628473837734761,2.8510163521394785e-4,0.0152660155406074,1001,1383,832,1716,1612,1539
ENSG00000100271,TTLL1,25809,TTL family tubulin polyglutamylase complex subunit L1,76.39027527499742,-2.0189001220577305,0.5572338774590756,-3.623074984715018,2.9112138180783565e-4,0.015446635862922118,23,11,53,116,119,141
ENSG00000160097,FNDC5,252995,fibronectin type III domain containing 5,1607.1251237194151,0.4065634066737242,0.1121791810305574,3.6242322589516593,2.898210762754243e-4,0.015446635862922118,1964,1830,1590,1544,1345,1372
ENSG00000168282,MGAT2,4247,"alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",5164.14533341135,-0.2657041714487132,0.0734231513053624,-3.618806421746539,2.959649155297303e-4,0.015632572212572585,4138,5213,4477,6048,5685,5638
